Date,NAV,Dividend,TotalReturn,TotalReturnMethod
2026-01-28,0.772,0.0,0.772,reinvested_dividend_index_v1
2026-01-29,0.769,0.0,0.769,reinvested_dividend_index_v1
2026-01-30,0.764,0.0,0.764,reinvested_dividend_index_v1
2026-02-03,0.7578,0.0,0.7578,reinvested_dividend_index_v1
2026-02-04,0.7561,0.0,0.7561,reinvested_dividend_index_v1
2026-02-05,0.7527,0.0,0.7527,reinvested_dividend_index_v1
2026-02-06,0.7623,0.0,0.7623,reinvested_dividend_index_v1
2026-02-09,0.7649,0.0,0.7649,reinvested_dividend_index_v1
2026-02-10,0.7619,0.0,0.7619,reinvested_dividend_index_v1
2026-02-11,0.7599,0.0,0.7599,reinvested_dividend_index_v1
2026-02-12,0.7516,0.0,0.7516,reinvested_dividend_index_v1
2026-02-13,0.7526,0.0,0.7526,reinvested_dividend_index_v1
2026-02-16,0.7526,0.0,0.7526,reinvested_dividend_index_v1
2026-02-19,0.7563,0.0,0.7563,reinvested_dividend_index_v1
2026-02-20,0.7613,0.0,0.7613,reinvested_dividend_index_v1
2026-02-23,0.755,0.0,0.755,reinvested_dividend_index_v1
2026-02-24,0.7578,0.0,0.7578,reinvested_dividend_index_v1
2026-02-25,0.7634,0.0,0.7634,reinvested_dividend_index_v1
2026-02-26,0.7648,0.0,0.7648,reinvested_dividend_index_v1
2026-02-27,0.7673,0.0,0.7673,reinvested_dividend_index_v1
2026-03-02,0.7618,0.0,0.7618,reinvested_dividend_index_v1
2026-03-03,0.7529,0.0,0.7529,reinvested_dividend_index_v1
2026-03-04,0.7568,0.0,0.7568,reinvested_dividend_index_v1
2026-03-05,0.7508,0.0,0.7508,reinvested_dividend_index_v1
2026-03-06,0.7458,0.0,0.7458,reinvested_dividend_index_v1
2026-03-09,0.75,0.0,0.75,reinvested_dividend_index_v1
2026-03-10,0.7473,0.0,0.7473,reinvested_dividend_index_v1
2026-03-11,0.7457,0.0,0.7457,reinvested_dividend_index_v1
2026-03-12,0.7363,0.0,0.7363,reinvested_dividend_index_v1
2026-03-13,0.7318,0.0,0.7318,reinvested_dividend_index_v1
2026-03-16,0.7385,0.0,0.7385,reinvested_dividend_index_v1
2026-03-17,0.7397,0.0,0.7397,reinvested_dividend_index_v1
2026-03-18,0.7285,0.0,0.7285,reinvested_dividend_index_v1
2026-03-19,0.7261,0.0,0.7261,reinvested_dividend_index_v1
2026-03-24,0.7154,0.0,0.7154,reinvested_dividend_index_v1
2026-03-25,0.7205,0.0,0.7205,reinvested_dividend_index_v1
2026-03-26,0.7094,0.0,0.7094,reinvested_dividend_index_v1
2026-03-27,0.6996,0.0,0.6996,reinvested_dividend_index_v1
2026-03-30,0.7014,0.0,0.7014,reinvested_dividend_index_v1
2026-03-31,0.7204,0.0,0.7204,reinvested_dividend_index_v1
2026-04-01,0.7274,0.0,0.7274,reinvested_dividend_index_v1
2026-04-02,0.7283,0.0,0.7283,reinvested_dividend_index_v1
2026-04-03,0.7283,0.0,0.7283,reinvested_dividend_index_v1
2026-04-06,0.7283,0.0,0.7283,reinvested_dividend_index_v1
2026-04-07,0.7309,0.0,0.7309,reinvested_dividend_index_v1
2026-04-08,0.7491,0.0,0.7491,reinvested_dividend_index_v1
2026-04-09,0.7496,0.0,0.7496,reinvested_dividend_index_v1
2026-04-10,0.747,0.0,0.747,reinvested_dividend_index_v1
2026-04-13,0.754,0.0,0.754,reinvested_dividend_index_v1
2026-04-14,0.7585,0.0,0.7585,reinvested_dividend_index_v1
2026-04-15,0.764,0.0,0.764,reinvested_dividend_index_v1
2026-04-16,0.765,0.0,0.765,reinvested_dividend_index_v1
2026-04-17,0.7726,0.0,0.7726,reinvested_dividend_index_v1
2026-04-20,0.77,0.0,0.77,reinvested_dividend_index_v1
2026-04-21,0.7621,0.0,0.7621,reinvested_dividend_index_v1
2026-04-22,0.7671,0.0,0.7671,reinvested_dividend_index_v1
2026-04-23,0.762,0.0,0.762,reinvested_dividend_index_v1
2026-04-24,0.766,0.0,0.766,reinvested_dividend_index_v1
2026-04-27,0.7635,0.0,0.7635,reinvested_dividend_index_v1
2026-04-28,0.7615,0.0,0.7615,reinvested_dividend_index_v1
2026-04-29,0.7602,0.0,0.7602,reinvested_dividend_index_v1
2026-04-30,0.7692,0.0,0.7692,reinvested_dividend_index_v1
2026-05-04,0.7651,0.0,0.7651,reinvested_dividend_index_v1
2026-05-05,0.7698,0.0,0.7698,reinvested_dividend_index_v1
2026-05-06,0.7773,0.0,0.7773,reinvested_dividend_index_v1
2026-05-07,0.7702,0.0,0.7702,reinvested_dividend_index_v1
2026-05-08,0.7719,0.0,0.7719,reinvested_dividend_index_v1
2026-05-11,0.7715,0.0,0.7715,reinvested_dividend_index_v1
2026-05-12,0.771,0.0,0.771,reinvested_dividend_index_v1
2026-05-13,0.7734,0.0,0.7734,reinvested_dividend_index_v1
2026-05-14,0.7734,0.0,0.7734,reinvested_dividend_index_v1
