Date,NAV,Dividend,TotalReturn,TotalReturnMethod
2025-04-02,0.357,0.0,0.38388366967305526,reinvested_dividend_index_v1
2025-04-03,0.3527,0.0,0.3792598607666291,reinvested_dividend_index_v1
2025-04-04,0.3467,0.0,0.37280803438556936,reinvested_dividend_index_v1
2025-04-07,0.3211,0.0,0.34528024182638106,reinvested_dividend_index_v1
2025-04-08,0.3216,0.0,0.34581789402480273,reinvested_dividend_index_v1
2025-04-09,0.3172,0.0,0.3410865546786922,reinvested_dividend_index_v1
2025-04-10,0.3297,0.0,0.3545278596392334,reinvested_dividend_index_v1
2025-04-11,0.3291,0.0,0.3538826770011274,reinvested_dividend_index_v1
2025-04-14,0.3332,0.0,0.3582914250281849,reinvested_dividend_index_v1
2025-04-15,0.3373,0.0,0.3627001730552424,reinvested_dividend_index_v1
2025-04-16,0.3335,0.0,0.35861401634723794,reinvested_dividend_index_v1
2025-04-17,0.3368,0.0,0.36216252085682077,reinvested_dividend_index_v1
2025-04-18,0.3371,0.0,0.36248511217587376,reinvested_dividend_index_v1
2025-04-21,0.3359,0.0,0.36119474689966174,reinvested_dividend_index_v1
2025-04-22,0.3367,0.0,0.36205499041713646,reinvested_dividend_index_v1
2025-04-23,0.344,0.0,0.36990471251409246,reinvested_dividend_index_v1
2025-04-24,0.3407,0.0,0.3663562080045096,reinvested_dividend_index_v1
2025-04-25,0.3429,0.0,0.3687218776775648,reinvested_dividend_index_v1
2025-04-28,0.3441,0.0,0.3700122429537768,reinvested_dividend_index_v1
2025-04-29,0.3416,0.0,0.3673239819616686,reinvested_dividend_index_v1
2025-04-30,0.3437,0.0,0.36958212119503947,reinvested_dividend_index_v1
2025-05-02,0.3466,0.0,0.37270050394588505,reinvested_dividend_index_v1
2025-05-05,0.3438,0.0,0.3696896516347238,reinvested_dividend_index_v1
2025-05-06,0.3473,0.0,0.37345321702367534,reinvested_dividend_index_v1
2025-05-07,0.3478,0.0,0.37399086922209696,reinvested_dividend_index_v1
2025-05-08,0.3507,0.0,0.37710925197294254,reinvested_dividend_index_v1
2025-05-09,0.3528,0.0,0.3793673912063134,reinvested_dividend_index_v1
2025-05-13,0.3613,0.0,0.3885074785794814,reinvested_dividend_index_v1
2025-05-14,0.3634,0.0,0.39076561781285235,reinvested_dividend_index_v1
2025-05-15,0.3623,0.0,0.3895827829763247,reinvested_dividend_index_v1
2025-05-16,0.3632,0.0,0.3905505569334837,reinvested_dividend_index_v1
2025-05-19,0.3608,0.0,0.38796982638105976,reinvested_dividend_index_v1
2025-05-20,0.3616,0.0,0.38883006989853436,reinvested_dividend_index_v1
2025-05-21,0.3625,0.0,0.3897978438556933,reinvested_dividend_index_v1
2025-05-22,0.3589,0.0,0.3859267480270575,reinvested_dividend_index_v1
2025-05-23,0.3571,0.0,0.3839912001127396,reinvested_dividend_index_v1
2025-05-26,0.3562,0.0,0.38302342615558066,reinvested_dividend_index_v1
2025-05-27,0.3564,0.0,0.3832384870349493,reinvested_dividend_index_v1
2025-05-28,0.3543,0.0,0.38098034780157836,reinvested_dividend_index_v1
2025-05-29,0.358,0.0,0.38495897406989854,reinvested_dividend_index_v1
2025-05-30,0.3559,0.0,0.3827008348365276,reinvested_dividend_index_v1
2025-06-03,0.3562,0.0,0.38302342615558066,reinvested_dividend_index_v1
2025-06-04,0.3603,0.0,0.38743217418263814,reinvested_dividend_index_v1
2025-06-05,0.3623,0.0,0.3895827829763247,reinvested_dividend_index_v1
2025-06-06,0.3617,0.0,0.3889376003382188,reinvested_dividend_index_v1
2025-06-09,0.3652,0.0,0.3927011657271703,reinvested_dividend_index_v1
2025-06-10,0.3672,0.0,0.39485177452085685,reinvested_dividend_index_v1
2025-06-11,0.3699,0.0,0.39775509639233375,reinvested_dividend_index_v1
2025-06-12,0.3661,0.0,0.3936689396843292,reinvested_dividend_index_v1
2025-06-13,0.3653,0.0,0.3928086961668546,reinvested_dividend_index_v1
2025-06-16,0.3665,0.0,0.3940990614430665,reinvested_dividend_index_v1
2025-06-17,0.3679,0.0,0.39560448759864714,reinvested_dividend_index_v1
2025-06-18,0.3675,0.0,0.39517436583990984,reinvested_dividend_index_v1
2025-06-19,0.3638,0.0,0.39119573957158965,reinvested_dividend_index_v1
2025-06-20,0.3661,0.0,0.3936689396843292,reinvested_dividend_index_v1
2025-06-23,0.3664,0.0,0.3939915310033822,reinvested_dividend_index_v1
2025-06-24,0.3718,0.0,0.399798174746336,reinvested_dividend_index_v1
2025-06-25,0.3757,0.0,0.4039918618940248,reinvested_dividend_index_v1
2025-06-26,0.3765,0.0,0.40485210541149946,reinvested_dividend_index_v1
2025-06-30,0.3733,0.0,0.40141113134160095,reinvested_dividend_index_v1
2025-07-01,0.3731,0.0,0.40119607046223227,reinvested_dividend_index_v1
2025-07-02,0.376,0.0,0.4043144532130778,reinvested_dividend_index_v1
2025-07-03,0.3768,0.0,0.40517469673055245,reinvested_dividend_index_v1
2025-07-04,0.3747,0.0,0.4029165574971815,reinvested_dividend_index_v1
2025-07-07,0.3729,0.0,0.4009810095828636,reinvested_dividend_index_v1
2025-07-08,0.3763,0.0,0.40463704453213084,reinvested_dividend_index_v1
2025-07-09,0.3758,0.0,0.4040993923337092,reinvested_dividend_index_v1
2025-07-10,0.3775,0.0,0.40592740980834274,reinvested_dividend_index_v1
2025-07-11,0.3781,0.0,0.4065725924464487,reinvested_dividend_index_v1
2025-07-14,0.377,0.0,0.4053897576099211,reinvested_dividend_index_v1
2025-07-15,0.3809,0.0,0.40958344475760994,reinvested_dividend_index_v1
2025-07-16,0.3803,0.0,0.408938262119504,reinvested_dividend_index_v1
2025-07-17,0.3801,0.0,0.4087232012401353,reinvested_dividend_index_v1
2025-07-18,0.3829,0.0,0.41173405355129655,reinvested_dividend_index_v1
2025-07-21,0.3832,0.0,0.4120566448703495,reinvested_dividend_index_v1
2025-07-22,0.3795,0.0,0.40807801860202936,reinvested_dividend_index_v1
2025-07-23,0.3843,0.0,0.4132394797068771,reinvested_dividend_index_v1
2025-07-24,0.3842,0.0,0.41313194926719277,reinvested_dividend_index_v1
2025-07-25,0.3811,0.0,0.4097985056369786,reinvested_dividend_index_v1
2025-07-28,0.3841,0.0,0.41302441882750845,reinvested_dividend_index_v1
2025-07-29,0.3834,0.0,0.41227170574971816,reinvested_dividend_index_v1
2025-07-30,0.3834,0.0,0.41227170574971816,reinvested_dividend_index_v1
2025-07-31,0.3836,0.0,0.41248676662908684,reinvested_dividend_index_v1
2025-08-01,0.3787,0.0,0.4072177750845547,reinvested_dividend_index_v1
2025-08-04,0.3787,0.0,0.4072177750845547,reinvested_dividend_index_v1
2025-08-05,0.3806,0.0,0.40926085343855695,reinvested_dividend_index_v1
2025-08-06,0.3807,0.0,0.40936838387824126,reinvested_dividend_index_v1
2025-08-07,0.3854,0.0,0.4144223145434048,reinvested_dividend_index_v1
2025-08-08,0.3829,0.0,0.41173405355129655,reinvested_dividend_index_v1
2025-08-11,0.3836,0.0,0.41248676662908684,reinvested_dividend_index_v1
2025-08-12,0.382,0.0,0.4107662795941376,reinvested_dividend_index_v1
2025-08-13,0.3861,0.0,0.41517502762119507,reinvested_dividend_index_v1
2025-08-14,0.3857,0.0,0.4147449058624577,reinvested_dividend_index_v1
2025-08-15,0.3871,0.0,0.41625033201803835,reinvested_dividend_index_v1
2025-08-18,0.3885,0.0,0.417755758173619,reinvested_dividend_index_v1
2025-08-19,0.3867,0.0,0.415820210259301,reinvested_dividend_index_v1
2025-08-20,0.3832,0.0,0.4120566448703495,reinvested_dividend_index_v1
2025-08-21,0.3852,0.0,0.4142072536640361,reinvested_dividend_index_v1
2025-08-22,0.3886,0.0,0.4178632886133033,reinvested_dividend_index_v1
2025-08-25,0.3932,0.0,0.42280968883878245,reinvested_dividend_index_v1
2025-08-26,0.3925,0.0,0.42205697576099216,reinvested_dividend_index_v1
2025-08-27,0.3942,0.0,0.42388499323562573,reinvested_dividend_index_v1
2025-08-28,0.3935,0.0,0.42313228015783544,reinvested_dividend_index_v1
2025-08-29,0.3934,0.0,0.4230247497181511,reinvested_dividend_index_v1
2025-09-02,0.3946,0.0,0.42431511499436303,reinvested_dividend_index_v1
2025-09-03,0.393,0.0,0.42259462795941377,reinvested_dividend_index_v1
2025-09-04,0.3899,0.0,0.4192611843291996,reinvested_dividend_index_v1
2025-09-08,0.4002,0.0,0.43033681961668546,reinvested_dividend_index_v1
2025-09-09,0.4026,0.0,0.4329175501691094,reinvested_dividend_index_v1
2025-09-10,0.4094,0.0,0.44022962006764377,reinvested_dividend_index_v1
2025-09-11,0.4129,0.0,0.4439931854565953,reinvested_dividend_index_v1
2025-09-12,0.4166,0.0,0.4479718117249155,reinvested_dividend_index_v1
2025-09-17,0.4227,0.0,0.45453116854565956,reinvested_dividend_index_v1
2025-09-18,0.4245,0.0,0.45646671645997744,reinvested_dividend_index_v1
2025-09-19,0.4223,0.0,0.45410104678692226,reinvested_dividend_index_v1
2025-09-22,0.4235,0.0,0.45539141206313416,reinvested_dividend_index_v1
2025-09-23,0.426,0.0,0.4580796730552424,reinvested_dividend_index_v1
2025-09-24,0.4283,0.0,0.460552873167982,reinvested_dividend_index_v1
2025-09-25,0.4255,0.0,0.4575420208568208,reinvested_dividend_index_v1
2025-09-26,0.4195,0.0,0.451090194475761,reinvested_dividend_index_v1
2025-09-29,0.4262,0.0,0.4582947339346111,reinvested_dividend_index_v1
2025-09-30,0.4277,0.0,0.459907690529876,reinvested_dividend_index_v1
2025-10-01,0.4309,0.0,0.46334866459977453,reinvested_dividend_index_v1
2025-10-02,0.4391,0.0,0.4721661606538895,reinvested_dividend_index_v1
2025-10-03,0.4408,0.0,0.4739941781285232,reinvested_dividend_index_v1
2025-10-06,0.4413,0.0,0.4745318303269448,reinvested_dividend_index_v1
2025-10-07,0.4418,0.0,0.47506948252536646,reinvested_dividend_index_v1
2025-10-08,0.4389,0.0,0.4719510997745209,reinvested_dividend_index_v1
2025-10-09,0.4412,0.0,0.4744242998872604,reinvested_dividend_index_v1
2025-10-10,0.438,0.0,0.4709833258173619,reinvested_dividend_index_v1
2025-10-13,0.4322,0.0,0.4647465603156708,reinvested_dividend_index_v1
2025-10-14,0.4252,0.0,0.4572194295377678,reinvested_dividend_index_v1
2025-10-15,0.4359,0.0,0.46872518658399104,reinvested_dividend_index_v1
2025-10-16,0.4399,0.0,0.47302640417136416,reinvested_dividend_index_v1
2025-10-17,0.433,0.0,0.46560680383314546,reinvested_dividend_index_v1
2025-10-21,0.4415,0.0,0.4747468912063134,reinvested_dividend_index_v1
2025-10-22,0.4392,0.0,0.47227369109357387,reinvested_dividend_index_v1
2025-10-23,0.4381,0.0,0.4710908562570462,reinvested_dividend_index_v1
2025-10-24,0.4436,0.0,0.47700503043968434,reinvested_dividend_index_v1
2025-10-27,0.4523,0.0,0.486360178692221,reinvested_dividend_index_v1
2025-10-28,0.4523,0.0,0.486360178692221,reinvested_dividend_index_v1
2025-10-29,0.4562,0.0,0.49055386583990984,reinvested_dividend_index_v1
2025-10-30,0.4573,0.0,0.49173670067643743,reinvested_dividend_index_v1
2025-10-31,0.4534,0.0,0.4875430135287486,reinvested_dividend_index_v1
2025-11-03,0.4597,0.0,0.49431743122886135,reinvested_dividend_index_v1
2025-11-04,0.4527,0.0,0.4867903004509583,reinvested_dividend_index_v1
2025-11-05,0.4459,0.0,0.47947823055242395,reinvested_dividend_index_v1
2025-11-06,0.4496,0.0,0.48345685682074413,reinvested_dividend_index_v1
2025-11-07,0.4419,0.0,0.47517701296505077,reinvested_dividend_index_v1
2025-11-10,0.4467,0.0,0.48033847406989855,reinvested_dividend_index_v1
2025-11-11,0.4444,0.0,0.477865273957159,reinvested_dividend_index_v1
2025-11-12,0.445,0.0,0.478510456595265,reinvested_dividend_index_v1
2025-11-13,0.4462,0.0,0.4798008218714769,reinvested_dividend_index_v1
2025-11-14,0.4351,0.0,0.4678649430665164,reinvested_dividend_index_v1
2025-11-17,0.4398,0.0,0.47291887373167985,reinvested_dividend_index_v1
2025-11-18,0.4313,0.0,0.4637787863585119,reinvested_dividend_index_v1
2025-11-19,0.4287,0.0,0.46098299492671935,reinvested_dividend_index_v1
2025-11-20,0.4341,0.0,0.46678963866967305,reinvested_dividend_index_v1
2025-11-21,0.4179,0.0,0.4493697074408117,reinvested_dividend_index_v1
2025-11-24,0.422,0.0,0.4537784554678692,reinvested_dividend_index_v1
2025-11-25,0.4278,0.0,0.4600152209695603,reinvested_dividend_index_v1
2025-11-26,0.4342,0.0,0.46689716910935736,reinvested_dividend_index_v1
2025-11-27,0.4354,0.0,0.46818753438556937,reinvested_dividend_index_v1
2025-11-28,0.4342,0.0,0.46689716910935736,reinvested_dividend_index_v1
2025-12-01,0.4337,0.0,0.46635951691093575,reinvested_dividend_index_v1
2025-12-02,0.4355,0.0,0.4682950648252537,reinvested_dividend_index_v1
2025-12-03,0.4356,0.0,0.468402595264938,reinvested_dividend_index_v1
2025-12-04,0.4344,0.0,0.4671122299887261,reinvested_dividend_index_v1
2025-12-05,0.4389,0.0,0.4719510997745209,reinvested_dividend_index_v1
2025-12-08,0.4413,0.0,0.4745318303269448,reinvested_dividend_index_v1
